asset_id,entity_id,entity_type,entity_name,asset_kind,local_path,primary_url,source_page_url,source_authority,copyright_owner,expected_min_width,expected_min_height,preferred_aspect,desktop_focal_x,desktop_focal_y,mobile_focal_x,mobile_focal_y,crop_strategy,download_status,qa_status,notes
champion:tristana:generated_card_4x5,char:tristana,CHAMPION,Tristana,GENERATED_CARD_4X5,champions/generated/tristana-card-4x5.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,4:5,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/tristana.jpg using focal points; never stretch.
champion:tristana:generated_hero_16x9,char:tristana,CHAMPION,Tristana,GENERATED_HERO_16X9,champions/generated/tristana-hero-16x9.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,16:9,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/tristana.jpg using focal points; never stretch.
champion:tristana:generated_cinematic_9x16,char:tristana,CHAMPION,Tristana,GENERATED_CINEMATIC_9X16,champions/generated/tristana-cinematic-9x16.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/tristana.jpg using focal points; never stretch.
champion:trundle:master,char:trundle,CHAMPION,Trundle,MASTER_SPLASH,champions/master/trundle.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Trundle_0.jpg,https://www.leagueoflegends.com/en-us/champions/trundle/,RIOT_DATA_DRAGON,"Riot Games, Inc.",1200,700,~1.69:1,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,Official base splash. Use as master for derived crops; do not upscale low-res portrait assets.
champion:trundle:loading,char:trundle,CHAMPION,Trundle,NATIVE_LOADING,champions/master/trundle-loading.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Trundle_0.jpg,https://www.leagueoflegends.com/en-us/champions/trundle/,RIOT_DATA_DRAGON,"Riot Games, Inc.",300,550,~9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,"Official loading art; useful as fallback in vertical contexts, but cinematic should prefer master splash crop if quality is better."
champion:trundle:generated_portrait_512,char:trundle,CHAMPION,Trundle,GENERATED_PORTRAIT_512,champions/generated/trundle-portrait-512.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,1:1,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/trundle.jpg using focal points; never stretch.
champion:trundle:generated_card_4x5,char:trundle,CHAMPION,Trundle,GENERATED_CARD_4X5,champions/generated/trundle-card-4x5.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,4:5,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/trundle.jpg using focal points; never stretch.
champion:trundle:generated_hero_16x9,char:trundle,CHAMPION,Trundle,GENERATED_HERO_16X9,champions/generated/trundle-hero-16x9.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,16:9,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/trundle.jpg using focal points; never stretch.
champion:trundle:generated_cinematic_9x16,char:trundle,CHAMPION,Trundle,GENERATED_CINEMATIC_9X16,champions/generated/trundle-cinematic-9x16.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/trundle.jpg using focal points; never stretch.
champion:tryndamere:master,char:tryndamere,CHAMPION,Tryndamere,MASTER_SPLASH,champions/master/tryndamere.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Tryndamere_0.jpg,https://www.leagueoflegends.com/en-us/champions/tryndamere/,RIOT_DATA_DRAGON,"Riot Games, Inc.",1200,700,~1.69:1,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,Official base splash. Use as master for derived crops; do not upscale low-res portrait assets.
champion:tryndamere:loading,char:tryndamere,CHAMPION,Tryndamere,NATIVE_LOADING,champions/master/tryndamere-loading.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Tryndamere_0.jpg,https://www.leagueoflegends.com/en-us/champions/tryndamere/,RIOT_DATA_DRAGON,"Riot Games, Inc.",300,550,~9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,"Official loading art; useful as fallback in vertical contexts, but cinematic should prefer master splash crop if quality is better."
champion:tryndamere:generated_portrait_512,char:tryndamere,CHAMPION,Tryndamere,GENERATED_PORTRAIT_512,champions/generated/tryndamere-portrait-512.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,1:1,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/tryndamere.jpg using focal points; never stretch.
champion:tryndamere:generated_card_4x5,char:tryndamere,CHAMPION,Tryndamere,GENERATED_CARD_4X5,champions/generated/tryndamere-card-4x5.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,4:5,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/tryndamere.jpg using focal points; never stretch.
champion:tryndamere:generated_hero_16x9,char:tryndamere,CHAMPION,Tryndamere,GENERATED_HERO_16X9,champions/generated/tryndamere-hero-16x9.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,16:9,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/tryndamere.jpg using focal points; never stretch.
champion:tryndamere:generated_cinematic_9x16,char:tryndamere,CHAMPION,Tryndamere,GENERATED_CINEMATIC_9X16,champions/generated/tryndamere-cinematic-9x16.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/tryndamere.jpg using focal points; never stretch.
champion:twisted-fate:master,char:twisted-fate,CHAMPION,Twisted Fate,MASTER_SPLASH,champions/master/twisted-fate.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/TwistedFate_0.jpg,https://www.leagueoflegends.com/en-us/champions/twisted-fate/,RIOT_DATA_DRAGON,"Riot Games, Inc.",1200,700,~1.69:1,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,Official base splash. Use as master for derived crops; do not upscale low-res portrait assets.
champion:twisted-fate:loading,char:twisted-fate,CHAMPION,Twisted Fate,NATIVE_LOADING,champions/master/twisted-fate-loading.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/TwistedFate_0.jpg,https://www.leagueoflegends.com/en-us/champions/twisted-fate/,RIOT_DATA_DRAGON,"Riot Games, Inc.",300,550,~9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,"Official loading art; useful as fallback in vertical contexts, but cinematic should prefer master splash crop if quality is better."
champion:twisted-fate:generated_portrait_512,char:twisted-fate,CHAMPION,Twisted Fate,GENERATED_PORTRAIT_512,champions/generated/twisted-fate-portrait-512.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,1:1,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/twisted-fate.jpg using focal points; never stretch.
champion:twisted-fate:generated_card_4x5,char:twisted-fate,CHAMPION,Twisted Fate,GENERATED_CARD_4X5,champions/generated/twisted-fate-card-4x5.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,4:5,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/twisted-fate.jpg using focal points; never stretch.
champion:twisted-fate:generated_hero_16x9,char:twisted-fate,CHAMPION,Twisted Fate,GENERATED_HERO_16X9,champions/generated/twisted-fate-hero-16x9.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,16:9,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/twisted-fate.jpg using focal points; never stretch.
champion:twisted-fate:generated_cinematic_9x16,char:twisted-fate,CHAMPION,Twisted Fate,GENERATED_CINEMATIC_9X16,champions/generated/twisted-fate-cinematic-9x16.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/twisted-fate.jpg using focal points; never stretch.
champion:twitch:master,char:twitch,CHAMPION,Twitch,MASTER_SPLASH,champions/master/twitch.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Twitch_0.jpg,https://www.leagueoflegends.com/en-us/champions/twitch/,RIOT_DATA_DRAGON,"Riot Games, Inc.",1200,700,~1.69:1,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,Official base splash. Use as master for derived crops; do not upscale low-res portrait assets.
champion:twitch:loading,char:twitch,CHAMPION,Twitch,NATIVE_LOADING,champions/master/twitch-loading.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Twitch_0.jpg,https://www.leagueoflegends.com/en-us/champions/twitch/,RIOT_DATA_DRAGON,"Riot Games, Inc.",300,550,~9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,"Official loading art; useful as fallback in vertical contexts, but cinematic should prefer master splash crop if quality is better."
champion:twitch:generated_portrait_512,char:twitch,CHAMPION,Twitch,GENERATED_PORTRAIT_512,champions/generated/twitch-portrait-512.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,1:1,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/twitch.jpg using focal points; never stretch.
champion:twitch:generated_card_4x5,char:twitch,CHAMPION,Twitch,GENERATED_CARD_4X5,champions/generated/twitch-card-4x5.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,4:5,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/twitch.jpg using focal points; never stretch.
champion:twitch:generated_hero_16x9,char:twitch,CHAMPION,Twitch,GENERATED_HERO_16X9,champions/generated/twitch-hero-16x9.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,16:9,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/twitch.jpg using focal points; never stretch.
champion:twitch:generated_cinematic_9x16,char:twitch,CHAMPION,Twitch,GENERATED_CINEMATIC_9X16,champions/generated/twitch-cinematic-9x16.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/twitch.jpg using focal points; never stretch.
champion:udyr:master,char:udyr,CHAMPION,Udyr,MASTER_SPLASH,champions/master/udyr.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Udyr_0.jpg,https://www.leagueoflegends.com/en-us/champions/udyr/,RIOT_DATA_DRAGON,"Riot Games, Inc.",1200,700,~1.69:1,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,Official base splash. Use as master for derived crops; do not upscale low-res portrait assets.
champion:udyr:loading,char:udyr,CHAMPION,Udyr,NATIVE_LOADING,champions/master/udyr-loading.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Udyr_0.jpg,https://www.leagueoflegends.com/en-us/champions/udyr/,RIOT_DATA_DRAGON,"Riot Games, Inc.",300,550,~9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,"Official loading art; useful as fallback in vertical contexts, but cinematic should prefer master splash crop if quality is better."
champion:udyr:generated_portrait_512,char:udyr,CHAMPION,Udyr,GENERATED_PORTRAIT_512,champions/generated/udyr-portrait-512.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,1:1,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/udyr.jpg using focal points; never stretch.
champion:udyr:generated_card_4x5,char:udyr,CHAMPION,Udyr,GENERATED_CARD_4X5,champions/generated/udyr-card-4x5.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,4:5,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/udyr.jpg using focal points; never stretch.
champion:udyr:generated_hero_16x9,char:udyr,CHAMPION,Udyr,GENERATED_HERO_16X9,champions/generated/udyr-hero-16x9.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,16:9,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/udyr.jpg using focal points; never stretch.
champion:udyr:generated_cinematic_9x16,char:udyr,CHAMPION,Udyr,GENERATED_CINEMATIC_9X16,champions/generated/udyr-cinematic-9x16.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/udyr.jpg using focal points; never stretch.
champion:urgot:master,char:urgot,CHAMPION,Urgot,MASTER_SPLASH,champions/master/urgot.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Urgot_0.jpg,https://www.leagueoflegends.com/en-us/champions/urgot/,RIOT_DATA_DRAGON,"Riot Games, Inc.",1200,700,~1.69:1,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,Official base splash. Use as master for derived crops; do not upscale low-res portrait assets.
champion:urgot:loading,char:urgot,CHAMPION,Urgot,NATIVE_LOADING,champions/master/urgot-loading.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Urgot_0.jpg,https://www.leagueoflegends.com/en-us/champions/urgot/,RIOT_DATA_DRAGON,"Riot Games, Inc.",300,550,~9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,"Official loading art; useful as fallback in vertical contexts, but cinematic should prefer master splash crop if quality is better."
champion:urgot:generated_portrait_512,char:urgot,CHAMPION,Urgot,GENERATED_PORTRAIT_512,champions/generated/urgot-portrait-512.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,1:1,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/urgot.jpg using focal points; never stretch.
champion:urgot:generated_card_4x5,char:urgot,CHAMPION,Urgot,GENERATED_CARD_4X5,champions/generated/urgot-card-4x5.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,4:5,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/urgot.jpg using focal points; never stretch.
champion:urgot:generated_hero_16x9,char:urgot,CHAMPION,Urgot,GENERATED_HERO_16X9,champions/generated/urgot-hero-16x9.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,16:9,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/urgot.jpg using focal points; never stretch.
champion:urgot:generated_cinematic_9x16,char:urgot,CHAMPION,Urgot,GENERATED_CINEMATIC_9X16,champions/generated/urgot-cinematic-9x16.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/urgot.jpg using focal points; never stretch.
champion:varus:master,char:varus,CHAMPION,Varus,MASTER_SPLASH,champions/master/varus.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Varus_0.jpg,https://www.leagueoflegends.com/en-us/champions/varus/,RIOT_DATA_DRAGON,"Riot Games, Inc.",1200,700,~1.69:1,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,Official base splash. Use as master for derived crops; do not upscale low-res portrait assets.
champion:varus:loading,char:varus,CHAMPION,Varus,NATIVE_LOADING,champions/master/varus-loading.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Varus_0.jpg,https://www.leagueoflegends.com/en-us/champions/varus/,RIOT_DATA_DRAGON,"Riot Games, Inc.",300,550,~9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,"Official loading art; useful as fallback in vertical contexts, but cinematic should prefer master splash crop if quality is better."
champion:varus:generated_portrait_512,char:varus,CHAMPION,Varus,GENERATED_PORTRAIT_512,champions/generated/varus-portrait-512.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,1:1,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/varus.jpg using focal points; never stretch.
champion:varus:generated_card_4x5,char:varus,CHAMPION,Varus,GENERATED_CARD_4X5,champions/generated/varus-card-4x5.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,4:5,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/varus.jpg using focal points; never stretch.
champion:varus:generated_hero_16x9,char:varus,CHAMPION,Varus,GENERATED_HERO_16X9,champions/generated/varus-hero-16x9.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,16:9,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/varus.jpg using focal points; never stretch.
champion:varus:generated_cinematic_9x16,char:varus,CHAMPION,Varus,GENERATED_CINEMATIC_9X16,champions/generated/varus-cinematic-9x16.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/varus.jpg using focal points; never stretch.
champion:vayne:master,char:vayne,CHAMPION,Vayne,MASTER_SPLASH,champions/master/vayne.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vayne_0.jpg,https://www.leagueoflegends.com/en-us/champions/vayne/,RIOT_DATA_DRAGON,"Riot Games, Inc.",1200,700,~1.69:1,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,Official base splash. Use as master for derived crops; do not upscale low-res portrait assets.
champion:vayne:loading,char:vayne,CHAMPION,Vayne,NATIVE_LOADING,champions/master/vayne-loading.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Vayne_0.jpg,https://www.leagueoflegends.com/en-us/champions/vayne/,RIOT_DATA_DRAGON,"Riot Games, Inc.",300,550,~9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,"Official loading art; useful as fallback in vertical contexts, but cinematic should prefer master splash crop if quality is better."
champion:vayne:generated_portrait_512,char:vayne,CHAMPION,Vayne,GENERATED_PORTRAIT_512,champions/generated/vayne-portrait-512.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,1:1,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/vayne.jpg using focal points; never stretch.
champion:vayne:generated_card_4x5,char:vayne,CHAMPION,Vayne,GENERATED_CARD_4X5,champions/generated/vayne-card-4x5.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,4:5,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/vayne.jpg using focal points; never stretch.
champion:vayne:generated_hero_16x9,char:vayne,CHAMPION,Vayne,GENERATED_HERO_16X9,champions/generated/vayne-hero-16x9.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,16:9,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/vayne.jpg using focal points; never stretch.
champion:vayne:generated_cinematic_9x16,char:vayne,CHAMPION,Vayne,GENERATED_CINEMATIC_9X16,champions/generated/vayne-cinematic-9x16.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/vayne.jpg using focal points; never stretch.
champion:veigar:master,char:veigar,CHAMPION,Veigar,MASTER_SPLASH,champions/master/veigar.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Veigar_0.jpg,https://www.leagueoflegends.com/en-us/champions/veigar/,RIOT_DATA_DRAGON,"Riot Games, Inc.",1200,700,~1.69:1,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,Official base splash. Use as master for derived crops; do not upscale low-res portrait assets.
champion:veigar:loading,char:veigar,CHAMPION,Veigar,NATIVE_LOADING,champions/master/veigar-loading.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Veigar_0.jpg,https://www.leagueoflegends.com/en-us/champions/veigar/,RIOT_DATA_DRAGON,"Riot Games, Inc.",300,550,~9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,"Official loading art; useful as fallback in vertical contexts, but cinematic should prefer master splash crop if quality is better."
champion:veigar:generated_portrait_512,char:veigar,CHAMPION,Veigar,GENERATED_PORTRAIT_512,champions/generated/veigar-portrait-512.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,1:1,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/veigar.jpg using focal points; never stretch.
champion:veigar:generated_card_4x5,char:veigar,CHAMPION,Veigar,GENERATED_CARD_4X5,champions/generated/veigar-card-4x5.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,4:5,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/veigar.jpg using focal points; never stretch.
champion:veigar:generated_hero_16x9,char:veigar,CHAMPION,Veigar,GENERATED_HERO_16X9,champions/generated/veigar-hero-16x9.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,16:9,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/veigar.jpg using focal points; never stretch.
champion:veigar:generated_cinematic_9x16,char:veigar,CHAMPION,Veigar,GENERATED_CINEMATIC_9X16,champions/generated/veigar-cinematic-9x16.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/veigar.jpg using focal points; never stretch.
champion:vel-koz:master,char:vel-koz,CHAMPION,Vel'Koz,MASTER_SPLASH,champions/master/vel-koz.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Velkoz_0.jpg,https://www.leagueoflegends.com/en-us/champions/vel-koz/,RIOT_DATA_DRAGON,"Riot Games, Inc.",1200,700,~1.69:1,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,Official base splash. Use as master for derived crops; do not upscale low-res portrait assets.
champion:vel-koz:loading,char:vel-koz,CHAMPION,Vel'Koz,NATIVE_LOADING,champions/master/vel-koz-loading.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Velkoz_0.jpg,https://www.leagueoflegends.com/en-us/champions/vel-koz/,RIOT_DATA_DRAGON,"Riot Games, Inc.",300,550,~9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,"Official loading art; useful as fallback in vertical contexts, but cinematic should prefer master splash crop if quality is better."
champion:vel-koz:generated_portrait_512,char:vel-koz,CHAMPION,Vel'Koz,GENERATED_PORTRAIT_512,champions/generated/vel-koz-portrait-512.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,1:1,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/vel-koz.jpg using focal points; never stretch.
champion:vel-koz:generated_card_4x5,char:vel-koz,CHAMPION,Vel'Koz,GENERATED_CARD_4X5,champions/generated/vel-koz-card-4x5.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,4:5,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/vel-koz.jpg using focal points; never stretch.
champion:vel-koz:generated_hero_16x9,char:vel-koz,CHAMPION,Vel'Koz,GENERATED_HERO_16X9,champions/generated/vel-koz-hero-16x9.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,16:9,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/vel-koz.jpg using focal points; never stretch.
champion:vel-koz:generated_cinematic_9x16,char:vel-koz,CHAMPION,Vel'Koz,GENERATED_CINEMATIC_9X16,champions/generated/vel-koz-cinematic-9x16.webp,,,DERIVED_FROM_RIOT_MASTER,"Riot Games, Inc.",,,9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,GENERATE_AFTER_MASTER,NEEDS_VISUAL_QA,Derive from champions/master/vel-koz.jpg using focal points; never stretch.
champion:vex:master,char:vex,CHAMPION,Vex,MASTER_SPLASH,champions/master/vex.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vex_0.jpg,https://www.leagueoflegends.com/en-us/champions/vex/,RIOT_DATA_DRAGON,"Riot Games, Inc.",1200,700,~1.69:1,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,Official base splash. Use as master for derived crops; do not upscale low-res portrait assets.
champion:vex:loading,char:vex,CHAMPION,Vex,NATIVE_LOADING,champions/master/vex-loading.jpg,https://ddragon.leagueoflegends.com/cdn/img/champion/loading/Vex_0.jpg,https://www.leagueoflegends.com/en-us/champions/vex/,RIOT_DATA_DRAGON,"Riot Games, Inc.",300,550,~9:16,0.50,0.50,0.50,0.40,FOCAL_CROP,PENDING,NEEDS_VISUAL_QA,"Official loading art; useful as fallback in vertical contexts, but cinematic should prefer master splash crop if quality is better."
